Branch Code,City,Age,Avg. Annual Income/Month,Balance Q1,NumOfProducts Q1,HasCrCard Q1,ActiveMember Q1,Balance Q2,NumOfProducts Q2,HasCrCard Q2,ActiveMember Q2,Balance Q3,NumOfProducts Q3,HasCrCard Q3,ActiveMember Q3,Balance Q4,NumOfProducts Q4,HasCrCard Q4,ActiveMember Q4
1014,Bandung,38,33000000,54015936.0,1,1,0,54514719.0,1,1,1,54514719.0,1,1,0,54401920.0,1,1,1
1013,Bandung,70,22000000,60658260.57,1,1,0,60875481.57,1,1,1,61206228.57,1,1,1,61172215.57,1,1,1
1011,Bandung,23,15000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1013,Bandung,59,22000000,40989299.02,1,1,1,40989299.02,1,1,0,40736281.02,1,1,1,40780509.02,1,1,1
1011,Bandung,52,17000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1011,Bandung,45,19000000,149220202.1,1,1,0,149220202.1,1,1,0,149144531.1,1,1,1,149000076.1,1,1,1
1012,Bandung,54,19000000,116003504.3,1,1,0,115511305.3,1,1,1,115411280.3,1,1,1,115741325.3,1,1,1
1012,Bandung,66,28000000,83751253.26,1,0,0,84056355.26,1,0,1,84056355.26,1,0,0,83562670.26,1,1,1
1011,Bandung,65,23000000,48414707.71,2,1,0,48015557.71,2,1,1,47633873.71,2,1,1,47144275.71,2,1,1
1015,Bandung,53,22000000,78320214.45,1,1,0,78300348.45,1,1,1,77838456.45,1,1,1,78206985.45,1,1,1
1011,Bandung,34,34000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1011,Bandung,41,49000000,38082061.29,1,1,0,38493615.29,1,1,1,38493615.29,1,1,0,38632874.29,1,1,1
1014,Bandung,48,19000000,141082840.7,1,1,1,141235543.7,1,1,1,141235543.7,1,1,0,141077613.7,1,1,1
1015,Bandung,47,20000000,53535920.71,1,1,1,53815559.71,1,1,1,54264908.71,1,1,1,54021000.71,1,1,1
1014,Bandung,34,36000000,188572062.7,1,1,0,188332089.7,1,1,1,188332089.7,1,1,0,188332089.7,1,1,0
1015,Bandung,46,28000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1014,Bandung,37,53000000,0.0,2,1,0,817310.6,2,1,1,794894.6,2,1,1,969095.6,2,1,1
1013,Bandung,23,20000000,34346084.95,1,1,1,34427868.95,2,1,1,34795548.95,2,1,1,35152507.95,2,1,1
1015,Bandung,46,27000000,153480710.7,1,1,0,153480710.7,1,1,0,153208730.7,1,1,1,153208730.7,1,1,0
1013,Bandung,50,16000000,0.0,1,0,1,0.0,1,0,0,874552.8,1,0,1,691397.8,1,1,1
1015,Bandung,40,25000000,18872316.78,1,1,0,19165035.78,2,1,1,19021992.78,2,1,1,19021992.78,2,1,0
1014,Bandung,46,22000000,125118043.7,2,1,0,124991845.7,2,1,1,124788797.7,3,1,1,124788797.7,3,1,0
1012,Bandung,27,32000000,0.0,2,1,0,1332148.14,2,1,1,1562724.14,2,1,1,1562724.14,2,1,0
1012,Bandung,50,18000000,12589437.02,2,1,0,12589437.02,2,1,0,13079087.02,2,1,1,12876706.02,2,1,1
1015,Bandung,47,24000000,144547207.8,2,1,0,144297853.8,2,1,1,143830079.8,2,1,1,143830079.8,2,1,0
1013,Bandung,57,21000000,0.0,2,1,1,0.0,3,1,0,1043378.04,3,1,1,1043378.04,3,1,0
1013,Bandung,64,20000000,23976490.86,1,1,0,23976490.86,1,1,0,24329133.86,1,1,1,24329133.86,1,1,0
1012,Bandung,47,18000000,226399395.8,1,1,0,226399395.8,1,1,0,226399395.8,1,1,0,226348304.8,1,1,1
1013,Bandung,60,23000000,59871081.5,2,1,1,59499530.5,2,1,1,59420163.5,2,1,1,59420163.5,2,1,0
1014,Bandung,41,13000000,183017699.8,1,1,0,183017699.8,1,1,0,183368139.8,1,1,1,183469695.8,1,1,1
1015,Bandung,38,18000000,94832201.18,1,0,0,94655341.18,2,0,1,94815664.18,2,0,1,94815664.18,3,1,0
1014,Bandung,62,17000000,106455736.4,2,1,0,106455736.4,2,1,0,106107693.4,2,1,1,106534846.4,2,1,1
1015,Bandung,70,27000000,36987077.19,1,1,1,36987077.19,1,1,0,37293466.19,1,1,1,37524519.19,2,1,1
1011,Bandung,31,13000000,13157095.5,2,1,0,12740306.5,2,1,1,12864443.5,2,1,1,12864443.5,2,1,0
1012,Bandung,32,21000000,72728712.24,1,1,0,72728712.24,1,1,0,72728712.24,1,1,0,72728712.24,1,1,0
1014,Bandung,48,28000000,97235125.92,1,1,0,97048120.92,1,1,1,96690357.92,1,1,1,96845834.92,1,1,1
1011,Bandung,63,30000000,111156002.7,2,1,0,111559534.7,2,1,1,111559534.7,2,1,0,111559534.7,2,1,0
1015,Bandung,69,15000000,0.0,1,1,1,0.0,1,1,0,1291924.74,1,1,1,999474.74,1,1,1
1014,Bandung,44,39000000,47505380.38,1,1,1,47334238.38,1,1,1,47399058.38,1,1,1,47306958.38,1,1,1
1011,Bandung,35,51000000,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1015,Bandung,41,39000000,36684297.4,2,1,0,36684297.4,3,1,0,37177245.4,3,1,1,37664781.4,4,1,1
1013,Bandung,25,16000000,79943659.03,1,1,1,79943659.03,1,1,0,80038519.03,2,1,1,80303970.03,2,1,1
1011,Bandung,63,18000000,0.0,2,1,1,1242315.88,2,1,1,831179.88,2,1,1,831179.88,2,1,0
1014,Bandung,47,19000000,0.0,2,1,0,1329975.26,2,1,1,1582869.26,2,1,1,1582869.26,2,1,0
1012,Bandung,32,13000000,118330516.0,1,1,0,118330516.0,1,1,0,118330516.0,1,1,0,118543759.0,2,1,1
1015,Bandung,56,24000000,69575148.34,1,1,1,69575148.34,1,1,0,69575148.34,1,1,0,69543231.34,1,1,1
1011,Bandung,55,26000000,141852121.3,1,1,0,141583564.3,1,1,1,141583564.3,1,1,0,141635061.3,1,1,1
1012,Bandung,44,38000000,11303561.28,1,1,1,10891931.28,1,1,1,10891931.28,1,1,0,10891931.28,2,1,0
1011,Bandung,56,22000000,184019134.2,2,1,0,184019134.2,2,1,0,184019134.2,2,1,0,184019134.2,2,1,0
1013,Bandung,25,18000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1014,Bandung,33,16000000,0.0,2,1,0,0.0,3,1,0,1308277.86,4,1,1,1308277.86,4,1,0
1011,Bandung,54,29000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,436416.04,2,1,1
1013,Bandung,44,38000000,30828361.74,1,1,1,30435060.74,1,1,1,30293352.74,1,1,1,30293352.74,1,1,0
1014,Bandung,50,27000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,63,25000000,0.0,2,1,1,0.0,2,1,0,897236.16,2,1,1,867479.16,2,1,1
1015,Bandung,41,15000000,99750214.66,2,1,0,99750214.66,2,1,0,99688505.66,2,1,1,99196086.66,2,1,1
1014,Bandung,54,19000000,100336169.5,3,1,1,100336169.5,3,1,0,100336169.5,3,1,0,100658814.5,3,1,1
1012,Bandung,30,32000000,88941669.83,2,1,1,88941669.83,2,1,0,88971846.83,2,1,1,88864773.83,2,1,1
1013,Bandung,67,27000000,127881659.7,2,1,1,127881659.7,2,1,0,127470406.7,2,1,1,127119325.7,2,1,1
1014,Bandung,69,20000000,15269580.43,1,1,1,14901359.43,1,1,1,14584922.43,1,1,1,14250754.43,2,1,1
1012,Bandung,34,23000000,97898190.96,4,0,1,97459223.96,4,0,1,97459223.96,4,0,0,97160325.96,4,1,1
1011,Bandung,52,26000000,0.0,3,1,1,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1014,Bandung,52,27000000,0.0,1,1,1,1323371.84,1,1,1,1323371.84,1,1,0,1782352.84,1,1,1
1012,Bandung,52,23000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,45,33000000,34612039.89,1,1,0,35094206.89,1,1,1,35094206.89,1,1,0,34927482.89,1,1,1
1015,Bandung,25,9000000,41332557.25,1,1,1,41155674.25,1,1,1,41155674.25,1,1,0,41049986.25,1,1,1
1015,Bandung,30,39000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,960893.38,1,1,1
1015,Bandung,34,15000000,74808997.2,1,1,1,74808997.2,1,1,0,74843755.2,1,1,1,75271045.2,1,1,1
1011,Bandung,34,47000000,94698122.38,2,1,0,94449271.38,2,1,1,94449271.38,2,1,0,94627256.38,2,1,1
1011,Bandung,36,32000000,34539631.02,1,1,0,34539631.02,1,1,0,34724637.02,1,1,1,34251326.02,1,1,1
1012,Bandung,68,22000000,193265861.2,2,1,0,193048552.2,2,1,1,193048552.2,2,1,0,193217172.2,2,1,1
1011,Bandung,36,20000000,0.0,2,1,1,184101.34,2,1,1,601194.34,2,1,1,1050119.34,2,1,1
1011,Bandung,66,26000000,61562760.34,1,1,0,61562760.34,1,1,0,61937387.34,1,1,1,61974342.34,1,1,1
1015,Bandung,40,31000000,93546813.92,2,1,0,93637432.92,2,1,1,93637432.92,2,1,0,93637432.92,2,1,0
1015,Bandung,34,56000000,85121786.4,1,0,0,84739025.4,1,0,1,84739025.4,1,0,0,85219368.4,1,1,1
1014,Bandung,32,19000000,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0,255319.68,3,1,1
1015,Bandung,69,29000000,83272946.22,1,1,0,83535429.22,1,1,1,83535429.22,1,1,0,83143826.22,1,1,1
1011,Bandung,25,20000000,119353739.1,1,1,1,118917483.1,1,1,1,119035841.1,1,1,1,119439452.1,1,1,1
1014,Bandung,65,26000000,62536765.99,1,1,0,62477981.99,1,1,1,62398957.99,1,1,1,62571407.99,2,1,1
1013,Bandung,68,16000000,79612658.16,1,1,0,79213236.16,1,1,1,79450523.16,1,1,1,79586463.16,1,1,1
1012,Bandung,61,16000000,91469684.89,1,1,1,91036931.89,1,1,1,91036931.89,1,1,0,91036931.89,1,1,0
1015,Bandung,64,0,15715854.13,1,1,1,16047981.13,2,1,1,16047981.13,2,1,0,15731373.13,2,1,1
1014,Bandung,30,36000000,0.0,1,0,1,544862.22,1,0,1,544862.22,1,0,0,533657.22,1,1,1
1015,Bandung,38,34000000,157565404.0,1,1,1,157565404.0,1,1,0,157565404.0,1,1,0,157694296.0,1,1,1
1013,Bandung,64,23000000,48150765.58,1,1,0,48444413.58,2,1,1,48701670.58,2,1,1,48680131.58,2,1,1
1012,Bandung,37,43000000,163130491.4,2,1,1,163625478.4,2,1,1,163891130.4,2,1,1,163891130.4,2,1,0
1012,Bandung,37,41000000,46547698.95,1,1,0,46547698.95,1,1,0,46547698.95,1,1,0,46794793.95,1,1,1
1012,Bandung,56,22000000,136948565.2,3,0,1,137205404.2,3,0,1,137483502.2,3,0,1,137134034.2,3,1,1
1015,Bandung,36,60000000,53644992.0,3,1,1,53644992.0,4,1,0,53480302.0,4,1,1,53710977.0,4,1,1
1011,Bandung,59,30000000,55187029.58,1,1,1,54876537.58,2,1,1,54876537.58,2,1,0,55284295.58,2,1,1
1011,Bandung,39,26000000,16969561.02,1,1,1,17335576.02,1,1,1,16899921.02,1,1,1,16519401.02,1,1,1
1011,Bandung,60,29000000,70892986.26,1,1,1,70892986.26,1,1,0,70892986.26,1,1,0,70732931.26,1,1,1
1011,Bandung,32,36000000,33192325.73,2,1,1,33192325.73,2,1,0,32721929.73,2,1,1,32721929.73,2,1,0
1015,Bandung,48,24000000,103441471.9,1,1,0,103441471.9,1,1,0,103317507.9,1,1,1,103317507.9,1,1,0
1012,Bandung,55,27000000,45281109.24,1,1,0,45281109.24,2,1,0,45281109.24,2,1,0,45680256.24,2,1,1
1013,Bandung,57,0,59094152.7,1,1,1,58671881.7,1,1,1,58860906.7,2,1,1,58660292.7,2,1,1
1011,Bandung,24,8000000,168491509.5,1,1,0,168755549.5,1,1,1,168755549.5,1,1,0,169109011.5,1,1,1
1011,Bandung,57,29000000,65970108.68,1,1,1,65970108.68,1,1,0,65970108.68,1,1,0,65970108.68,1,1,0
1013,Bandung,27,12000000,0.0,3,1,1,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1015,Bandung,43,24000000,27150980.74,1,0,0,27150980.74,1,0,0,27135184.74,1,0,1,27329470.74,1,1,1
1012,Bandung,39,18000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1013,Bandung,32,33000000,72590871.78,1,1,1,72541780.78,1,1,1,72541780.78,1,1,0,72454725.78,1,1,1
1012,Bandung,41,49000000,110037091.0,1,1,0,109582693.0,1,1,1,109582693.0,2,1,0,109582693.0,2,1,0
1012,Bandung,68,23000000,40443722.8,1,1,0,40196673.8,1,1,1,40001251.8,1,1,1,40363494.8,1,1,1
1011,Bandung,23,14000000,26120441.71,2,1,1,26120441.71,2,1,0,26120441.71,2,1,0,26260707.71,2,1,1
1015,Bandung,42,48000000,133510409.5,1,1,0,133113469.5,1,1,1,133113469.5,1,1,0,132781256.5,1,1,1
1011,Bandung,52,16000000,0.0,2,1,1,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0
1011,Bandung,25,20000000,106220801.1,2,1,1,106301211.1,2,1,1,106272324.1,2,1,1,106272324.1,3,1,0
1014,Bandung,53,24000000,64027635.14,1,1,0,63602794.14,1,1,1,63908178.14,1,1,1,63788120.14,1,1,1
1014,Bandung,68,27000000,225184067.9,1,1,0,225184067.9,1,1,0,224856924.9,2,1,1,224856924.9,2,1,0
1012,Bandung,43,16000000,31148199.88,1,1,0,31419807.88,1,1,1,31907872.88,2,1,1,31891846.88,2,1,1
1011,Bandung,45,60000000,17245115.8,2,1,0,17732775.8,2,1,1,17532634.8,2,1,1,17532634.8,2,1,0
1013,Bandung,34,16000000,9820874.74,1,1,1,9639324.74,1,1,1,9639324.74,2,1,0,10037122.74,2,1,1
1012,Bandung,45,27000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1015,Bandung,25,4000000,0.0,2,1,1,1448127.18,2,1,1,1637537.18,2,1,1,1246099.18,2,1,1
1014,Bandung,34,27000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1012,Bandung,36,25000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1011,Bandung,47,24000000,0.0,1,1,0,1013563.74,1,1,1,1494239.74,1,1,1,1116183.74,1,1,1
1012,Bandung,22,6000000,139628381.3,1,1,0,140004624.3,1,1,1,140233141.3,1,1,1,140703326.3,1,1,1
1011,Bandung,28,40000000,66052332.81,1,1,1,65971968.81,2,1,1,66211520.81,2,1,1,65998621.81,2,1,1
1012,Bandung,26,33000000,125287187.5,1,1,1,125416185.5,1,1,1,125416185.5,1,1,0,125381612.5,1,1,1
1012,Bandung,68,26000000,65336486.21,4,1,0,65040154.21,4,1,1,65487175.21,4,1,1,65656312.21,4,1,1
1012,Bandung,52,28000000,118235178.4,1,1,1,118633851.4,1,1,1,118424115.4,1,1,1,118424115.4,1,1,0
1013,Bandung,29,12000000,36467894.75,1,1,1,36051168.75,1,1,1,35676264.75,1,1,1,35648512.75,1,1,1
1011,Bandung,65,0,92318661.73,2,1,1,92318661.73,2,1,0,92318661.73,2,1,0,91984016.73,3,1,1
1014,Bandung,44,57000000,98650199.38,2,1,0,98348424.38,2,1,1,98595028.38,2,1,1,98235330.38,2,1,1
1011,Bandung,26,25000000,94594287.0,1,1,1,94594287.0,1,1,0,94840189.0,1,1,1,94952359.0,1,1,1
1012,Bandung,24,8000000,0.0,2,1,0,247161.96,2,1,1,247161.96,2,1,0,247161.96,2,1,0
1015,Bandung,33,24000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1013,Bandung,56,25000000,69571411.92,1,1,1,69571411.92,1,1,0,69831878.92,1,1,1,69831878.92,1,1,0
1014,Bandung,40,51000000,61559578.82,1,1,0,61559578.82,1,1,0,61587457.82,2,1,1,61432976.82,2,1,1
1013,Bandung,46,28000000,121195723.0,1,1,1,121114710.0,1,1,1,121114710.0,1,1,0,120882492.0,2,1,1
1011,Bandung,49,24000000,61270238.72,2,1,1,61270238.72,2,1,0,61481377.72,2,1,1,61198149.72,2,1,1
1011,Bandung,37,41000000,135847793.5,1,1,0,135611328.5,1,1,1,135611328.5,1,1,0,135165419.5,1,1,1
1013,Bandung,50,28000000,55732314.22,2,1,0,55942162.22,2,1,1,55942162.22,2,1,0,56262113.22,3,1,1
1015,Bandung,34,58000000,0.0,1,0,1,0.0,1,0,0,0.0,1,0,0,0.0,1,1,0
1015,Bandung,57,0,151077771.5,2,1,1,151188782.5,2,1,1,151333586.5,2,1,1,151648747.5,2,1,1
1012,Bandung,39,33000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1014,Bandung,38,27000000,0.0,2,1,0,742434.16,2,1,1,742434.16,2,1,0,742434.16,2,1,0
1011,Bandung,47,27000000,0.0,1,1,1,0.0,1,1,0,0.0,2,1,0,0.0,2,1,0
1011,Bandung,23,21000000,88025066.23,3,1,1,88409750.23,3,1,1,88773820.23,3,1,1,89185547.23,3,1,1
1013,Bandung,35,28000000,173595669.9,1,1,0,173830527.9,1,1,1,173830527.9,1,1,0,173830527.9,1,1,0
1015,Bandung,62,0,96210778.79,1,1,1,96497157.79,1,1,1,96582341.79,1,1,1,96818546.79,1,1,1
1014,Bandung,47,26000000,36749290.04,1,1,1,36681563.04,1,1,1,36681563.04,2,1,0,36681563.04,2,1,0
1012,Bandung,30,14000000,0.0,2,1,1,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0
1011,Bandung,53,15000000,97804471.12,2,1,0,97584498.12,2,1,1,97584498.12,2,1,0,97402733.12,2,1,1
1013,Bandung,45,22000000,0.0,2,1,1,0.0,2,1,0,355928.42,2,1,1,733979.42,2,1,1
1011,Bandung,68,25000000,122243151.2,2,1,1,122697078.2,2,1,1,122697078.2,2,1,0,122655420.2,2,1,1
1013,Bandung,61,16000000,17689250.41,1,0,1,17909232.41,1,0,1,17909232.41,1,0,0,18308067.41,1,1,1
1014,Bandung,55,16000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,992965.34,2,1,1
1014,Bandung,27,16000000,11948195.07,1,1,0,12440168.07,1,1,1,12440168.07,1,1,0,12492327.07,1,1,1
1012,Bandung,25,16000000,27593245.26,2,1,0,27794924.26,3,1,1,27312633.26,3,1,1,27312633.26,3,1,0
1013,Bandung,43,57000000,9566754.26,3,1,0,9097866.26,3,1,1,8890734.26,4,1,1,9065541.26,4,1,1
1011,Bandung,65,22000000,0.0,2,1,1,1326022.0,2,1,1,1725701.0,2,1,1,1553620.0,2,1,1
1012,Bandung,50,25000000,0.0,2,1,1,0.0,2,1,0,293734.44,2,1,1,293734.44,2,1,0
1011,Bandung,57,0,17923349.76,1,1,1,18281664.76,1,1,1,18356089.76,1,1,1,18607435.76,1,1,1
1011,Bandung,34,43000000,34771665.24,1,1,1,35158935.24,1,1,1,34923488.24,1,1,1,34923488.24,1,1,0
1013,Bandung,27,29000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,45,51000000,0.0,2,1,1,904703.08,3,1,1,904703.08,3,1,0,904703.08,3,1,0
1015,Bandung,45,36000000,65693064.65,2,1,0,65801658.65,2,1,1,65801658.65,2,1,0,65801658.65,2,1,0
1013,Bandung,58,28000000,0.0,2,1,1,1548111.06,2,1,1,1548111.06,3,1,0,1143285.06,3,1,1
1015,Bandung,30,21000000,0.0,2,1,1,0.0,2,1,0,842662.96,2,1,1,954066.96,2,1,1
1013,Bandung,56,18000000,0.0,2,1,0,0.0,2,1,0,1032384.9,2,1,1,1032384.9,2,1,0
1012,Bandung,28,14000000,33000619.22,1,1,0,33321219.22,2,1,1,33404974.22,2,1,1,33268448.22,2,1,1
1013,Bandung,38,21000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1015,Bandung,55,17000000,0.0,2,1,1,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1014,Bandung,44,40000000,97467761.66,2,1,1,97568742.66,2,1,1,97924900.66,2,1,1,97651205.66,2,1,1
1013,Bandung,62,27000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1014,Bandung,44,49000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1014,Bandung,61,22000000,34259221.57,1,1,1,34259221.57,1,1,0,33800359.57,1,1,1,33852108.57,1,1,1
1013,Bandung,35,48000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1012,Bandung,49,28000000,157451465.0,1,1,0,157451465.0,1,1,0,157359560.0,1,1,1,157359560.0,1,1,0
1012,Bandung,45,13000000,11815709.24,1,1,0,12210973.24,1,1,1,12210973.24,1,1,0,12345051.24,1,1,1
1015,Bandung,30,18000000,63674550.41,2,1,1,63674550.41,2,1,0,63674550.41,2,1,0,63711269.41,2,1,1
1012,Bandung,35,24000000,0.0,2,1,1,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1012,Bandung,32,37000000,16599063.83,1,1,0,17081140.83,2,1,1,17081140.83,2,1,0,17563267.83,2,1,1
1013,Bandung,24,4000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,266190.36,1,1,1
1014,Bandung,36,30000000,0.0,1,1,1,198529.64,1,1,1,541357.64,1,1,1,541357.64,1,1,0
1013,Bandung,64,28000000,0.0,3,1,1,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1012,Bandung,28,12000000,206126044.0,3,1,0,206126044.0,3,1,0,206126044.0,3,1,0,206126044.0,3,1,0
1015,Bandung,47,28000000,104038281.3,2,1,0,104038281.3,2,1,0,104038281.3,2,1,0,104038281.3,2,1,0
1014,Bandung,57,21000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1014,Bandung,65,19000000,50655076.92,1,1,1,50788179.92,1,1,1,50620493.92,2,1,1,50336580.92,2,1,1
1015,Bandung,42,32000000,94128386.65,1,1,1,93792720.65,1,1,1,93792720.65,1,1,0,94007832.65,1,1,1
1014,Bandung,48,18000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,475402.28,2,1,1
1013,Bandung,51,21000000,160047338.8,2,1,1,160047338.8,2,1,0,160532037.8,2,1,1,160050243.8,2,1,1
1014,Bandung,69,0,96254525.7,2,1,1,96315981.7,2,1,1,96385875.7,2,1,1,96044913.7,2,1,1
1013,Bandung,51,15000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,64,23000000,49705893.13,1,1,1,49705893.13,1,1,0,49805941.13,1,1,1,49330464.13,1,1,1
1015,Bandung,56,25000000,127273322.1,1,0,1,126961085.1,1,0,1,127251660.1,1,0,1,127251660.1,1,1,0
1011,Bandung,49,26000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1015,Bandung,57,18000000,173143820.1,2,1,0,173143820.1,2,1,0,173143820.1,2,1,0,173397395.1,2,1,1
1012,Bandung,33,34000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,1485769.5,2,1,1
1015,Bandung,54,25000000,0.0,1,1,0,1070281.56,1,1,1,996081.56,1,1,1,996081.56,1,1,0
1014,Bandung,69,18000000,0.0,1,1,1,0.0,1,1,0,742788.98,1,1,1,1185104.98,1,1,1
1012,Bandung,37,18000000,53939809.02,1,1,0,53501333.02,1,1,1,53501333.02,1,1,0,53501333.02,1,1,0
1013,Bandung,68,0,27044301.25,2,1,1,27391173.25,2,1,1,26981387.25,2,1,1,26943864.25,2,1,1
1012,Bandung,61,24000000,26994195.34,1,0,0,26994195.34,1,0,0,26994195.34,1,0,0,26751698.34,1,1,1
1012,Bandung,32,15000000,0.0,2,1,1,0.0,3,1,0,485852.2,3,1,1,717994.2,3,1,1
1013,Bandung,45,14000000,0.0,2,1,1,0.0,2,1,0,594822.76,2,1,1,395954.76,2,1,1
1014,Bandung,22,5000000,73718872.14,2,1,0,73718872.14,2,1,0,73718872.14,2,1,0,73982615.14,2,1,1
1013,Bandung,46,23000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1011,Bandung,31,13000000,150669043.2,2,1,0,151088018.2,2,1,1,151296361.2,2,1,1,151115639.2,2,1,1
1015,Bandung,26,39000000,0.0,2,1,0,1165495.78,2,1,1,1572576.78,2,1,1,1123149.78,2,1,1
1011,Bandung,28,32000000,133910574.4,1,1,1,133561569.4,1,1,1,133561569.4,1,1,0,133620583.4,1,1,1
1015,Bandung,32,13000000,54594489.12,1,1,1,54566029.12,1,1,1,54771167.12,1,1,1,54771167.12,1,1,0
1012,Bandung,54,26000000,0.0,2,1,1,0.0,2,1,0,688375.92,2,1,1,688375.92,2,1,0
1014,Bandung,52,24000000,17170163.52,1,1,0,17066149.52,1,1,1,17066149.52,1,1,0,17565143.52,1,1,1
1014,Bandung,33,13000000,0.0,2,1,1,0.0,2,1,0,646306.2,2,1,1,899804.2,3,1,1
1014,Bandung,55,27000000,0.0,2,1,1,706729.22,3,1,1,706729.22,3,1,0,812981.22,3,1,1
1012,Bandung,54,16000000,163208087.3,2,1,0,162993976.3,2,1,1,162993976.3,2,1,0,163430882.3,2,1,1
1011,Bandung,42,46000000,157157574.2,2,1,0,157157574.2,2,1,0,157157574.2,2,1,0,157157574.2,2,1,0
1013,Bandung,61,0,83745779.25,1,1,1,84185682.25,1,1,1,83718632.25,1,1,1,83971964.25,2,1,1
1015,Bandung,42,15000000,86409539.76,1,0,1,86294938.76,1,0,1,86294938.76,1,0,0,86429593.76,1,1,1
1014,Bandung,46,27000000,0.0,2,1,1,0.0,2,1,0,181243.94,2,1,1,329846.94,2,1,1
1015,Bandung,28,14000000,79663757.18,2,1,0,80079752.18,2,1,1,80004934.18,2,1,1,80004934.18,2,1,0
1015,Bandung,46,19000000,0.0,1,1,1,552498.7,1,1,1,552498.7,1,1,0,552498.7,1,1,0
1013,Bandung,42,20000000,121934411.9,1,1,1,122127402.9,1,1,1,121958745.9,1,1,1,122232103.9,1,1,1
1011,Bandung,47,26000000,103012487.1,1,1,0,102925588.1,1,1,1,102755218.1,1,1,1,102755218.1,1,1,0
1011,Bandung,63,22000000,19677820.73,2,1,1,19663887.73,2,1,1,19852927.73,3,1,1,19592332.73,3,1,1
1014,Bandung,64,29000000,64275781.95,1,1,1,64275781.95,1,1,0,64140409.95,2,1,1,64533269.95,2,1,1
1011,Bandung,25,15000000,59501015.28,1,1,1,59501015.28,1,1,0,59501015.28,1,1,0,59501015.28,1,1,0
1015,Bandung,61,17000000,52912642.81,1,1,1,52865888.81,1,1,1,52673437.81,1,1,1,52569707.81,2,1,1
1013,Bandung,33,12000000,71466507.61,1,1,1,71701331.61,1,1,1,71315996.61,1,1,1,71056665.61,1,1,1
1014,Bandung,25,21000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1014,Bandung,56,23000000,13545401.65,2,1,0,13444512.65,3,1,1,13807505.65,3,1,1,14227937.65,4,1,1
1013,Bandung,63,25000000,42907449.48,1,1,1,43187901.48,1,1,1,43187901.48,1,1,0,43187901.48,1,1,0
1014,Bandung,55,27000000,116771528.3,1,1,0,116761130.3,2,1,1,116761130.3,2,1,0,117244578.3,2,1,1
1014,Bandung,59,29000000,14834023.93,2,1,1,14648437.93,2,1,1,14742862.93,2,1,1,14742862.93,3,1,0
1015,Bandung,64,17000000,73843370.02,1,0,0,74216513.02,1,0,1,74088487.02,1,0,1,74332645.02,1,1,1
